BrierBest,BrierRest,BrierAll,BrierMP,QuestionID,BrierNotWorst,RepBest,best
0.328788784913854,0.305508787574594,0.303304490365285,0.251502733120163,129,0.306888026930198,-0.36491639742,5
0.290543984585499,0.242371507610991,0.247697295188757,0.34016716158225,130,0.242594047295244,-0.34148528132,5
0.164161831366085,0.0404528693074397,0.0400416923701654,0.0290735252207598,131,0.0423349937612476,-0.0622986014,5
0.113190085994242,0.179050322605744,0.157824199602617,0.225686118605336,138,0.126290038375363,-0.40340892632,5
0.0190202145957021,0.209219419789586,0.159107849393948,0.0524473335917938,139,0.12898513473585,0.0551498847,5
0.442655367993826,0.350738150536113,0.35411768455135,0.257772127956256,140,0.349043948523328,0.07667159786,5
0.330965900146505,0.208001021889157,0.219210327446542,0.175606401420531,142,0.216746979140844,-0.34148528132,5
0.035260469142127,0.0272150162377809,0.023202716112576,0.0176286901918037,143,0.0268878765604301,-0.34148528132,5
0.138996941947757,0.228429833091193,0.199917680106797,0.0968222648925335,147,0.222219593025353,-0.3477399333,5
0.0335346295035462,0.0340060240615587,0.0250113248114986,0.00462619289671193,150,0.0325601245444692,-0.34399714002,5
0.028111820519616,0.0884289024878766,0.0831975225641009,0.0654210902230803,154,0.0822266192154016,0.02307621232,5
0.302585179689133,0.124514060087914,0.123042655517602,0.0653079188576641,156,0.126307571852255,-0.35029159482,5
0.200906614270198,0.239671243108457,0.231683071902779,0.133673793494572,157,0.236589812209557,-0.35029159482,5
0.38073634476732,0.295187631008605,0.310969484923158,0.52031899396406,159,0.31977131408857,-0.3423099958,5
0.475068237337874,0.400358355339941,0.389995786625871,0.389638857188963,164,0.393130552111455,-0.29766212696,5
0.201918757369485,0.20531838773441,0.210152750041364,0.140208335563434,165,0.206241256653235,-0.3470072898,5
0.0794494249050816,0.0665282113499439,0.070359979363501,0.0941206717543988,166,0.0787600448433726,-0.26866442966,5
0.436742339221723,0.290918792944653,0.290581553343496,0.409319452261663,168,0.301490816886722,-0.2704900836,5
0.0609832343053384,0.190931762325713,0.183557541078688,0.0452203426634574,169,0.178741177331523,0.03261983648,5
0.601946726488186,0.707978242370237,0.581286510918107,0.723385723731273,170,0.566847315999103,-0.26454360572,5
0.0205718458089628,0.0192884438929725,0.0156457352812819,0.00338720184038641,172,0.0181939105530049,0.0858825898,5
0.0623840060620725,0.15737588396022,0.141355504120148,0.183435817325952,177,0.162606276193777,-0.30130477254,5
0.31109416072276,0.256342385607184,0.256097741227833,0.130666967715863,178,0.26687611315547,-0.2704900836,5
0.0049548557489326,0.0105375165579116,0.00897590301591961,0.00551019522284933,179,0.0101144405105462,-0.25198072,5
0.155776806080004,0.298642730902299,0.29637183625702,0.215358459328921,181,0.297488117444165,-0.2704900836,5
0.150476478423776,0.185786604540429,0.181341110329742,0.0884321133928844,183,0.18212870604222,-0.24063719276,5
0.270914250724005,0.223140813230397,0.220458667849587,0.40440685349938,184,0.225736275489775,-0.24063719276,5
0.0651062828237143,0.0736769096974089,0.064229255316675,0.093161206673897,186,0.073777130129453,-0.23538566766,5
0.442341727395003,0.2267201909178,0.221950244853223,0.255564820425577,188,0.240951788059644,-0.235850369,5
0.196619227997898,0.22377411722163,0.222396371408876,0.141031450406815,189,0.217566241080493,-0.23199803044,5
0.142479784060779,0.174246535951366,0.153174177291802,0.119008246684348,190,0.168052564507678,-0.23702059098,5
0.116024931118054,0.183273261366338,0.156628987121237,0.259074894508216,191,0.180305153552154,-0.23660128796,5
0.047064087462689,0.194727731396025,0.203134755400085,0.0892141593227485,192,0.157161395968182,0.06358659332,5
0.157736248991948,0.0948231721680528,0.0989241511796592,0.0461534383978098,193,0.104156918584652,-0.26474396212,5
0.209874045137457,0.187380810463502,0.192673293351126,0.286369142619682,194,0.171300811774344,-0.23572671614,5
0.166283661955831,0.118929778615638,0.114849104989217,0.209623755676268,195,0.118991320819228,-0.2388399143,5
0.668378614336774,0.16869124183369,0.171476833575145,0.0611155599145428,196,0.171594705979352,-0.23175877076,5
0.18563146624773,0.162180123593708,0.161477189514469,0.188758960408681,197,0.177819955371473,-0.2388399143,5
0.207775370413697,0.12765822451824,0.129321639136661,0.220976060716387,198,0.127021712249606,-0.2554543088,5
0.195737999444302,0.0556359992247638,0.0598713397526717,0.0480670894757318,199,0.0628336469499164,-0.22205324696,5
0.33883778366034,0.205841132541566,0.200722122106186,0.119557146838513,200,0.218733854500945,-0.22728265862,5
0.420937647256871,0.40445243293974,0.405163027218151,0.30871084420812,202,0.406824743090623,-0.21833103886,5
0.595554903152003,0.422340311461993,0.437107832662329,0.202089524254465,204,0.420295560520302,-0.14739777094,5
0.309524501773626,0.32835517155551,0.31813281156066,0.154593789804912,205,0.312843015284325,-0.14739777094,5
0.244384559546287,0.193638807372727,0.202523210187799,0.187845190673354,206,0.208364916430491,-0.11112617204,5
0.190618293195115,0.267353254025998,0.242568371979185,0.161092305467236,207,0.262037106404154,-0.08203794498,5
0.424114847064294,0.250121361859198,0.233853656933064,0.139772925769009,208,0.239990902028414,-0.0622986014,5
0.233537197054726,0.2640698818878,0.260993999734055,0.154718328019459,209,0.268974671119484,-0.0622986014,5
0.223165823563113,0.268018599369183,0.265154806127008,0.134051940065815,210,0.262349719570802,-0.0622986014,5
0.457892379948,0.32283104465409,0.314131617175165,0.228794587089928,211,0.31593668849612,-0.0622986014,5
0.279080067154041,0.190052698005585,0.197002079694897,0.154007117137751,212,0.192223196126745,-0.0622986014,5
0.0221563300999024,0.0134639364804465,0.0160478249633492,0.00411058485044801,213,0.015429748990353,-0.04544762624,5
0.354500771416046,0.389775445777646,0.378160867390488,0.231395817901205,216,0.390526284152107,0.08680832102,5
0.233297037089464,0.275588168079594,0.281566294996084,0.125006668652585,217,0.24713548861882,-0.04544762624,5
0.180562668942068,0.186501815668431,0.19071947040326,0.180721667402857,218,0.188912416879417,-0.0374938864,5
0.0396439526048804,0.114656219745641,0.11303820196937,0.121967462449881,220,0.111964631115086,-0.0374938864,5
0.160270146479542,0.22791395416895,0.226460553344288,0.165216200502819,221,0.209219344287207,-0.0374938864,5
0.129228674198788,0.162094129043857,0.158657404196434,0.072036789003325,222,0.158018096288476,-0.0374938864,5
0.281341278442722,0.0497773622282489,0.0487750856043369,0.0640920748702904,223,0.0519572349937119,-0.0374938864,5
0.0979787204791241,0.136415011896857,0.126338602945533,0.0634873823182998,224,0.130941680352392,-0.0374938864,5
0.734847899672785,0.552680722710405,0.584248747536017,0.480262897918116,225,0.584331981877578,-0.05886337904,5
0.0787110664911443,0.0350863864218849,0.0354259233476264,0.0703855894523337,226,0.0322904066401849,0.02465342642,5
0.00413992083376695,0.0094156901516939,0.00739029607765843,0.000731375523264123,227,0.00672119089606306,-0.00753157158,5
0.18866486482359,0.208555974817554,0.202640341323177,0.0758298171589144,230,0.204345502049912,-0.02639558342,5
0.126393054454545,0.456686031018782,0.44029120076877,0.251525377336067,231,0.438148919040852,-0.02223511336,5
0.41372934589993,0.311063779386219,0.317966070716251,0.464307831353121,232,0.318331846111517,-0.0256568871,5
0.0583056515252502,0.126038248615477,0.118588351075331,0.0436762192417042,233,0.125690574581627,-0.02579712856,5
0.422162635861087,0.192630168319906,0.209535127630793,0.280240159525622,234,0.212363183186622,-0.02455997426,5
0.029323016246571,0.0939784061408405,0.0813035734263279,0.0117279118187405,237,0.0714299488011529,-0.00753157158,5
0.294061675414008,0.270329383502685,0.277305001545706,0.242496123671503,238,0.291786719304244,-0.00753157158,5
0.0846491908671143,0.0943644027610048,0.0746147870351695,0.023161247432985,239,0.0774599854705998,0.0269060607,5
0.0276738273083936,0.00866788097932409,0.010893207486374,0.0138759178363392,241,0.0114932913930116,-0.00753157158,5
0.166713590258908,0.205280173383399,0.207753337637225,0.0491716738356778,243,0.184887222718926,0.0269060607,5
0.173503520982607,0.248221454664133,0.240779948544672,0.070528803871995,244,0.240761121786422,0.0269060607,5
0.167419797009316,0.171867089331178,0.16582891130066,0.0773377064523058,245,0.171980243774209,-0.00556695034,5
0.0805831573691636,0.229934504175393,0.2317373502667,0.0887758080028519,246,0.232758706147813,0.0269060607,5
0.170596963099544,0.113925645570615,0.113447678366324,0.0479237318010726,248,0.111488487474379,0.0269060607,5
0.186057130888339,0.170203562250619,0.16827170018897,0.0860026050565729,250,0.178773786300464,0.0269060607,5
0.113191540868355,0.0787741127026574,0.0705993210989282,0.0125828403797397,251,0.0757826354367373,0.0269060607,5
0.0277521508275088,0.0679161334576283,0.0630526400306358,0.0273971387284246,252,0.0659747014254895,0.00355196478,5
0.0686724287937447,0.121100942542868,0.109839989583529,0.026614211007301,253,0.120308974761544,0.0269060607,5
0.14943569337494,0.250212779477744,0.242712292265652,0.282887225963335,256,0.242920715436983,0.01378702352,5
0.193368052674621,0.253131063602412,0.248762033531741,0.0989016166266839,257,0.234335644153188,0.0269060607,5
0.510572164744372,0.395090563235648,0.435668066571522,0.706386557719797,258,0.428541290833905,0.03261983648,5
0.0671242893530002,0.063492220886234,0.05967312952017,0.0244989365612472,259,0.0702840299764707,0.02911273252,5
0.0969052628983452,0.128098298188593,0.11671839917542,0.0537069635651564,262,0.12064237088267,0.02336476306,5
0.856800295315429,0.679145873907692,0.648868021833955,0.838358445513531,263,0.693940725118578,0.02336476306,5
0.0169161142743138,0.00155410520609588,0.00128163943574785,0.00186644580148222,264,0.0013343731555174,0.02336476306,5
0.415300657362645,0.38561742782098,0.346346101877542,0.221167124724343,267,0.354570998851529,0.02926321574,5
0.0262092766684794,0.0328631371888693,0.0296669491054842,0.00857182401588137,268,0.0313086441151177,0.02336476306,5
0.00857530463238995,0.0517500300454023,0.0428761495767253,0.00560556784482413,272,0.0368311303448907,0.02926321574,5
0.095144737314473,0.258589041709003,0.252656413448667,0.116678907467623,274,0.244995162617985,0.02926321574,5
0.285799243105182,0.47317191704396,0.441344317744464,0.149435515023283,276,0.389321004700383,0.02926321574,5
0.038209692335592,0.0468219029052361,0.0434264100997878,0.0182443647880856,277,0.047256698024632,0.02926321574,5
0.0682839697328866,0.0302851613388794,0.0312003722034678,0.0443251810377897,278,0.0357094667496698,0.04034538038,5
0.711409608091084,0.460896449811997,0.470580321447364,0.42626829771537,279,0.521221940410871,0.03725836792,5
0.480649291504844,0.307849897677037,0.341435113933251,0.259065069942042,282,0.347618972240138,0.02916738598,5
0.335565919282892,0.370779730708787,0.365497343457118,0.203854336690388,284,0.37187580997477,0.04034538038,5
0.227807856086751,0.209723312515007,0.201821155655396,0.111822280942936,286,0.209243583148327,0.02916738598,5
0.144651874415842,0.45358564034738,0.430418103927541,0.189017398309183,287,0.419562409894631,0.03875858532,5
0.513359262294306,0.588324152215981,0.572621752934687,0.384598388184487,288,0.570596858439637,0.03402288386,5
0.309694970877254,0.366169893374451,0.367400086779725,0.193247464737464,289,0.370793599719086,0.03402288386,5
0.522110335952317,0.25050410567889,0.263093117017511,0.274219028384729,290,0.270178569210388,0.02046309112,5
0.613348459362577,0.508294831643687,0.531012717977451,0.343509642752592,291,0.516411879905419,0.04103504482,5
0.485065058586125,0.429894235989953,0.433164530392893,0.240862327503477,292,0.419878898774996,0.02046309112,5
0.261159968203628,0.281199569740938,0.280606238436569,0.218328461751112,302,0.282758579473856,0.06868539022,5
0.113991230823235,0.147013686711152,0.136336196694851,0.0406923137851994,304,0.135722215232313,0.0808074332,5
0.352502817380685,0.187134437754228,0.217467254606992,0.281846796103052,308,0.192526503690803,0.0808074332,5
0.0785119069367057,0.107836612322631,0.0927232460589157,0.0319252493340776,309,0.0870880998527688,0.08308222662,5
0.0605112545859723,0.403726860841683,0.415483449074673,0.101720195493579,314,0.383799668690486,0.08308222662,5
0.187320192436924,0.287358529982607,0.280341116119122,0.1774321091675,315,0.277359211642386,0.07547506382,5
0.699495836266823,0.270566455139404,0.27687733351618,0.233879070427498,316,0.336090289862771,0.0551498847,5
0.0905625067829427,0.13726488295883,0.124419048321518,0.166041191575255,317,0.133398442429245,0.09142988442,5
0.160000223701685,0.464278938319498,0.45656621516903,0.27114919415341,321,0.422528978339647,0.08432958384,5
0.0632006775831893,0.326498902932818,0.318074012818042,0.107362151631959,322,0.319031288693143,0.08432958384,5
0.134483308817909,0.118296385660868,0.119313868721877,0.0382156260375642,324,0.102497110612007,0.08438162446,5
0.0595551148625943,0.0125950918558674,0.0147043986590825,0.0376917783119564,325,0.0139915154368961,0.05999454566,5
0.00942834494017566,0.0111059669321111,0.00697696719036252,0.0016257673602959,327,0.00971036277718721,0.08142467348,5
0.0421906777824971,0.268793602670606,0.276915209250006,0.121152292972152,337,0.274390374863392,0.0858825898,5
0.0413622315226026,0.107991954649794,0.0974250526224885,0.011692019481869,338,0.0754371246997058,0.0858825898,5
0.442993020317855,0.573294387612041,0.605545159859252,0.417504896635202,339,0.544140150576815,0.0858825898,5
0.00737718126548749,0.0128647118082667,0.00829715736441105,0.00361646933570272,340,0.011603179271022,0.09455556478,5
0.0149547602076226,0.0173040399653715,0.0160447411612986,0.0748732777919399,341,0.0166288910661477,0.08261408464,5
0.139003334318421,0.179703704066496,0.167187455725158,0.07851943469584,342,0.153818311364371,0.09472104186,5
0.0468675764362306,0.124509095931386,0.117634516989855,0.0281927558064927,343,0.101371118046493,0.0859941248,5
0.202080641910965,0.420524284687905,0.392783750023975,0.175172595995306,344,0.386836342096402,0.08767266266,5
0.0110543931751919,0.307302299887013,0.278740391078722,0.090061936880563,345,0.28458513851465,0.06835978646,5
0.350050730259231,0.272723259273212,0.261680034939596,0.133815624377959,346,0.289606243608707,0.07356818946,5
0.120682659543015,0.0937282670664565,0.0827785425979614,0.145465288268969,347,0.0902142614889467,0.07356818946,5
0.142265091995358,0.182193405656111,0.177379567192177,0.0348847868369392,348,0.171189747823202,0.05947463618,5
0.0751283094348413,0.237585699845108,0.232357029105074,0.0904499356009,350,0.233249586904722,0.06239898862,5
0.10345607504776,0.0241179646959452,0.0238468856040051,0.074025601738378,352,0.0237316743875998,0.06239898862,5
0.285138529630459,0.21102439223235,0.205739069701576,0.335409777091552,355,0.20973262812505,0.0845726178,5
0.0205359783462742,0.076145071681609,0.0577265850520459,0.0108391093489911,357,0.0511091380826519,0.07987946144,5
0.0542231138915876,0.12166624513527,0.129659035240273,0.159276767279633,366,0.100507707089686,0.11075199628,5
0.0671067606729961,0.209415680086076,0.187362231028753,0.0397971833111338,368,0.151903341336799,0.0656031396,5
0.152041245637664,0.289741525200558,0.291609709013183,0.139856902147685,369,0.278254802166183,0.05937957372,5
0.0579856254373908,0.268816556002246,0.261091697487037,0.135434960767249,370,0.258507745011053,0.0656031396,5
0.0377797418126031,0.101935664671297,0.114928002805756,0.0232227230839075,371,0.112762102792822,0.0845726178,5
0.0834187154523278,0.128480804889724,0.115312921374779,0.029490159383418,374,0.111861090618875,0.10019766714,5
0.380898716347007,0.314951969840752,0.329952780132234,0.317072841889601,376,0.344365670104283,0.10476025676,5
0.0231708519562817,0.02195662396628,0.0191742713905344,0.040334287480875,377,0.0251171016579201,0.11512709378,5
0.190841803350002,0.257156135768429,0.238501433262242,0.104626178464566,378,0.226643022124319,0.1151380122,5
0.180291743961219,0.143082651081602,0.142427722325184,0.0640167572595721,379,0.180088544558498,0.10585878502,5
0.133135353244892,0.202912010434378,0.200626888220773,0.0712416642082238,380,0.201762909289408,0.09528611338,5
0.0530955309534002,0.152074279642622,0.146547595438835,0.0328944596122495,383,0.122336351494047,0.11800222874,5
0.0279607145060231,0.0736880365399208,0.0499706998460384,0.0184833886652616,385,0.0596768223007776,0.11800222874,5
0.0392636610943837,0.117263878302103,0.0979726521312215,0.0399905687031729,386,0.110980024555037,0.11800222874,5
0.183687707753749,0.414876436172832,0.390680355919231,0.177047782607785,388,0.376549823794468,0.11800222874,5
0.00205206815566183,0.0206146358663878,0.0182494775355602,0.00681849107094258,389,0.0193469388015544,0.11944015654,5
0.010931914235552,0.0637314265189996,0.0599443520520805,0.0389635674668751,391,0.0496341374702579,0.11706707094,5
0.0121910265421877,0.103182381528444,0.0785072000047345,0.0219373557976455,392,0.0669243680180563,0.11139510682,5
0.0502727180227091,0.0829719389875598,0.0519484412125937,0.026081162700114,393,0.0681835818650114,0.11139510682,5
0.106593102375308,0.207355140753795,0.196683253542306,0.109528799488169,394,0.205841394892398,0.1158506774,5
0.196847893812022,0.0843892823284455,0.0825684825156954,0.222562618142935,395,0.0899706300136991,0.11592252188,5
0.0667211065894863,0.1520702716997,0.126102784850389,0.0443852671926636,398,0.112181593788729,0.1080914367,5
0.00708513527615722,0.0214313101014906,0.0211822957466629,0.0146420970657663,399,0.0220191636330279,0.12416215016,5
0.0256959711479128,0.0539178913420909,0.101860821023635,0.0241176264708814,400,0.0412251981232183,0.1317322681,5
0.015382094848246,0.0429268466009725,0.0265495920782644,0.0290723169620099,407,0.0273413689458891,0.13393367314,5
0.573052966279221,0.271379734033646,0.280324512747533,0.558066743566281,408,0.365469169050445,0.13393367314,5
0.0740891421605535,0.183136204471397,0.191121148465745,0.0908029933739356,409,0.156571818556489,0.13393367314,5
0.0259362486954246,0.160228278921596,0.145209392608725,0.0087390770907561,410,0.0772279412736923,0.12110718934,5
0.109783724556662,0.114566178649793,0.117227557994343,0.135148498321161,411,0.110229744646617,0.14371519038,5
0.00803709781662173,0.0105918844276927,0.00799653401873205,0.00107376066001875,416,0.0110086136217445,0.1985115991,5
0.185137665314615,0.21179947876079,0.211163060131019,0.0858598766370585,419,0.210192455803662,0.2120958229,5
0.573016598753545,0.349476762280659,0.350137840304008,0.352686604149623,420,0.35568463273139,0.139794482,5
0.70309580370347,0.605365041770847,0.657727341964757,0.83972552997717,421,0.628518304880069,0.1985115991,5
0.209814234573502,0.179683990231597,0.180114680987511,0.101540253045592,425,0.176498704158812,0.2120958229,5
0.00861122446605468,0.019897284428024,0.0169601281452784,0.00112835789893354,427,0.0140331960889199,0.21881038312,5
0.0148992778459062,0.129450764397434,0.0680047112167826,0.0111616514146948,429,0.140211358396199,0.21942599892,5
0.0357444477297664,0.0499024350226734,0.0510154251840566,0.0628478463049304,430,0.0377342028036728,0.20540524716,5
0.0845700378301893,0.0904740937624033,0.0948450116807119,0.113844264606515,432,0.0900360684915153,0.16478176734,5
0.0254837443346451,0.0382360090936286,0.0203266789152818,0.00523449398561942,434,0.0310427133643987,0.21800853766,5
0.0806239278397855,0.0640122759013617,0.0566441316175292,0.0137993405587313,435,0.0632331325366097,0.14800699758,5
0.216934017589682,0.139661379128771,0.140494354467912,0.103821630642048,436,0.142436472896239,0.16451578482,5
0.0403848860698485,0.129352987355369,0.0962816561541447,0.0314704031114262,448,0.11667598925245,0.21644500276,5
0.0445588659163914,0.277314513281553,0.245323218991313,0.11779147570294,449,0.263264478759659,0.21328380272,5
0.436575854477571,0.291568342159971,0.277238819944206,0.592344899946288,451,0.345969168756438,0.21328380272,5
0.372837105348004,0.398283159350002,0.367432441873938,0.493788869613052,453,0.392379749794781,0.21644500276,5
0.048717435654364,0.0743736991613456,0.0727803081671052,0.0908778780319727,457,0.0717014919545161,0.21917044554,5
0.542006958083182,0.39306425458212,0.452214622406495,0.449907481101036,460,0.38700875496782,0.20267849698,5
0.344282831306421,0.215385934986683,0.22556546309219,0.430732596834637,461,0.255065413461342,0.14129531796,5
0.0553525704888227,0.0960729600143044,0.0818995878461542,0.025809493758986,463,0.100034556855537,0.15424509396,5
0.00606562201986493,0.0668288625011591,0.0272256199084734,0.0468552551567177,465,0.0456007234652973,0.19883894372,5
0.129928808421288,0.120791021854594,0.121222690694883,0.12593032605752,466,0.120801893385958,0.21991929198,5
0.0535552856659684,0.0893090129995962,0.0679208747239426,0.0206678273866945,467,0.0843305295081581,0.22171706284,5
0.0609669497072439,0.00727157837150944,0.0134478434840842,0.00596857782588077,470,0.0197590327546387,0.2143620965,5
0.170974524897782,0.234140806378633,0.214179840944156,0.0980166669486543,471,0.215390466570301,0.22944654696,5
0.660800933145902,0.467599455638433,0.644623890755953,0.556796058041548,474,0.660800933145902,0.20477060468,5
0.00907129099063773,0.0312965471509204,0.00426242100316629,0.00144634549722712,475,0.0296459781666025,0.17709342302,5
0.0892210721400233,0.20297668639151,0.216056306748321,0.235619266457823,478,0.202506817101945,0.17994547334,5
0.047977423071978,0.147332471929805,0.12354847355418,0.0552935420185652,479,0.128025861886133,0.18973330396,5
0.0575219778391261,0.0494497371830459,0.0469208434328139,0.0280971485686855,481,0.0501655040576906,0.17994547334,5
0.322828769985061,0.227613435061278,0.243050510449735,0.14020581074624,484,0.238800619660201,0.18543794416,5
0.039129822391498,0.0752984807713388,0.0726591444722837,0.147856027336425,490,0.0570204657558468,0.19897965432,5
0.0690832373734646,0.322598662227444,0.309550268202395,0.096722681121176,494,0.299702607779757,0.20172037044,5
0.629642084179838,0.395234168700594,0.429863280426297,0.413052113242849,496,0.416531234079101,0.24530203828,5
0.153671311173691,0.265645935176153,0.252221642663401,0.084778360649773,497,0.236410482976613,0.24024215682,5
0.235257509573911,0.180832350092955,0.157957143679428,0.132111962867328,499,0.177849766202778,0.19147287224,5
0.0690702568029316,0.0273350864090895,0.026531146430728,0.0780476412614673,501,0.0264298493937474,0.24036348452,5
0.028595320510452,0.0221533500843943,0.0212765596387799,0.0730800250994528,508,0.0227600771369052,0.1915994575,5
0.0259516574332487,0.0245205949991064,0.0189717084942381,0.0116436370098739,509,0.0237544664265831,0.1929001638,5
0.406642037832183,0.546898404763472,0.538873119606301,0.601861696248944,510,0.497902292881828,0.1929001638,5
0.0133182945806973,0.0889604946311964,0.076046006689206,0.0174444292553158,511,0.0916990451461973,0.24036348452,5
0.591792955595899,0.466498854044042,0.485753355283413,0.758905116294817,515,0.46631206519873,0.24036348452,5
0.25427160994476,0.290373609937302,0.285772956661298,0.111872964133926,516,0.292627540510863,0.20172037044,5
0.0121991796149271,0.0211631700375728,0.0194585325156178,0.00911940713684205,517,0.023566155797156,0.1915994575,5
0.142795406631879,0.187323782068357,0.181917355963123,0.205365576184611,518,0.154025543515111,0.19147287224,5
0.0136845808697223,0.0427981761771245,0.0379732979059484,0.00890041755497976,519,0.039565960356872,0.18824356704,5
0.0474066388784917,0.0409495199474398,0.0372184059026835,0.0695868673971296,521,0.0185699860093502,0.20681706688,5
0.0829940989710548,0.138728974816958,0.141966692107452,0.170941877608439,522,0.128741579165163,0.18629466728,5
0.0143373471145499,0.0662625378023036,0.0651628272272375,0.0239104635475917,524,0.0659394158875504,0.19107289274,5
0.0172701642534328,0.0489419178665642,0.0499350124155748,0.0786923716066318,525,0.0530893820718076,0.24333189958,5
0.103297180460466,0.0742928336781804,0.0608984644605949,0.0285328826987942,527,0.0738571935495314,0.16340043398,5
0.793115466872948,0.531921461501239,0.542682097857772,0.749887613096899,528,0.54297711143067,0.1904974517,5
0.928186427680533,0.915949671442125,0.932696148267009,0.85330323546191,529,0.90931963296673,0.18715807114,5
0.279445735763208,0.315668068174974,0.307134683567588,0.157510707944465,533,0.277672370469078,0.1719833585,5
0.009790583367954,0.0290163921943762,0.0186582200092425,0.028338498449512,534,0.026623824946046,0.18715807114,5
0.211423839371556,0.0717441798163726,0.0769016554198423,0.0899742336169249,536,0.0766205981945371,0.22579751372,5
0.248633939536079,0.351868211187775,0.322502596623065,0.2868880648634,537,0.3204844738601,0.19949557832,5
0.531804299223143,0.41288914470378,0.433620417077133,0.440307213570024,538,0.435191920541235,0.18715807114,5
0.0635994465387631,0.116750821448572,0.106894655014326,0.0695491812531161,541,0.0966654621597181,0.22579751372,5
0.749172821972873,0.519036531756155,0.568188843505202,0.725402098509562,542,0.552118932703633,0.18715807114,5
0.854941593035508,0.675972354321623,0.695029313765684,0.828707165501552,544,0.655974926608337,0.18715807114,5
0.00246166600480772,0.0127938925309039,0.0101227860655525,0.0014876304024197,549,0.0114782811467647,0.18914234438,5
0.150126494750818,0.0997123665465683,0.0886367423453449,0.0358130083336133,550,0.0826864557473579,0.22579068524,5
